StockCode,Forecast_Week,Forecast_Qty,Lower_Bound,Upper_Bound
22987,2011-09-25,24.999312429717094,19.999449943773676,29.99917491566051
22987,2011-10-02,24.999245672514945,19.999396538011958,29.999094807017933
22987,2011-10-09,24.999278097441703,19.999422477953363,29.999133716930043
22988,2011-12-25,152.79022243596324,122.2321779487706,183.34826692315588
22988,2012-01-01,136.82281351397975,109.4582508111838,164.1873762167757
22988,2012-01-08,130.39444597629824,104.3155567810386,156.4733351715579
22988,2012-01-15,128.53906138083187,102.8312491046655,154.24687365699825
22989,2011-12-25,27.470703171773156,21.976562537418527,32.96484380612779
22989,2012-01-01,25.724921456303026,20.579937165042423,30.869905747563628
22989,2012-01-08,22.93772415060444,18.35017932048355,27.525268980725325
22989,2012-01-15,23.02313346916233,18.418506775329867,27.627760162994797
22990,2011-12-25,9.605829376996528,7.684663501597223,11.526995252395833
22990,2012-01-01,8.835443109806501,7.068354487845202,10.602531731767801
22990,2012-01-08,7.815728523143978,6.252582818515183,9.378874227772773
22990,2012-01-15,7.467300615758971,5.973840492607177,8.960760738910764
22991,2011-12-25,58.70306113535304,46.96244890828243,70.44367336242364
22991,2012-01-01,55.96409547471838,44.771276379774704,67.15691456966205
22991,2012-01-08,51.6452967159515,41.31623737276121,61.9743560591418
22991,2012-01-15,55.18415422413885,44.14732337931108,66.22098506896661
22992,2011-12-25,85.59498859487834,68.47599087590268,102.71398631385401
22992,2012-01-01,82.14905526253143,65.71924421002515,98.57886631503771
22992,2012-01-08,76.92916254877275,61.5433300390182,92.3149950585273
22992,2012-01-15,77.52383038805425,62.019064310443405,93.0285964656651
22993,2011-12-25,276.0537323375922,220.84298587007376,331.2644788051106
22993,2012-01-01,271.35875599333906,217.08700479467126,325.63050719200686
22993,2012-01-08,262.86422310956976,210.29137848765583,315.4370677314837
22993,2012-01-15,261.2516412977997,209.0013130382398,313.50196955735964
22994,2011-12-25,51.3589429789472,41.08715438315776,61.630731574736636
22994,2012-01-01,50.609465322746516,40.48757225819722,60.73135838729581
22994,2012-01-08,47.617289343902904,38.09383147512232,57.140747212683486
22994,2012-01-15,47.53542123964253,38.02833699171403,57.042505487571034
22995,2011-12-25,36.37967011613915,29.103736092911323,43.65560413936698
22995,2012-01-01,34.36352862076773,27.490822896614187,41.23623434492128
22995,2012-01-08,32.85900546023395,26.28720436818716,39.43080655228074
22995,2012-01-15,32.703101548832116,26.162481239065695,39.24372185859854
22996,2011-12-25,82.90849781373086,66.3267982509847,99.49019737647703
22996,2012-01-01,79.40930914974727,63.52744731979782,95.29117097969673
22996,2012-01-08,76.18414429317372,60.94731543453898,91.42097315180845
22996,2012-01-15,77.09723454629084,61.67778763703267,92.516681455549
22997,2011-12-25,53.77483833523292,43.01987066818634,64.5298060022795
22997,2012-01-01,52.37485044978666,41.89988035982933,62.849820539743995
22997,2012-01-08,49.797821423870765,39.83825713909661,59.75738570864492
22997,2012-01-15,50.284940886625755,40.22795270930061,60.3419290639509
22998,2011-12-25,182.48529709282013,145.9882376742561,218.98235651138415
22998,2012-01-01,174.59148208113098,139.6731856649048,209.50977849735716
22998,2012-01-08,171.8868244205407,137.50945953643256,206.26418930464885
22998,2012-01-15,169.68382873492476,135.7470629879398,203.6205944819097
22999,2011-12-25,54.767018919395106,43.81361513551609,65.72042270327412
22999,2012-01-01,51.117824968354455,40.894259974683564,61.341389962025346
22999,2012-01-08,47.148815660991794,37.71905252879343,56.578578793190154
22999,2012-01-15,47.098576575377884,37.678861260302305,56.51829189045346
23000,2011-12-25,62.07371723882334,49.65897379105868,74.48846068658801
23000,2012-01-01,60.22229453399182,48.17783562719346,72.26675344079018
23000,2012-01-08,58.56858057555984,46.85486446044788,70.28229669067181
23000,2012-01-15,58.88874179776727,47.11099343821382,70.66649015732072
23002,2011-12-25,44.53418880532399,35.62735104425919,53.44102656638879
23002,2012-01-01,43.36875365567493,34.69500292453994,52.04250438680992
23002,2012-01-08,38.602148784981175,30.881719027984943,46.32257854197741
23002,2012-01-15,40.19985035454449,32.159880283635594,48.23982042545338
23003,2011-06-26,20.059281336651786,16.04742506932143,24.07113760398214
23003,2011-07-03,19.563645581517434,15.650916465213948,23.47637469782092
23003,2011-07-10,20.84161371846861,16.67329097477489,25.009936462162333
23003,2011-07-17,22.939062211963744,18.351249769570995,27.526874654356494
23004,2011-12-25,47.89978801881289,38.31983041505031,57.47974562257547
23004,2012-01-01,46.55194731471379,37.241557851771034,55.86233677765655
23004,2012-01-08,43.81303872040893,35.05043097632715,52.57564646449072
23004,2012-01-15,43.81456486904125,35.051651895233,52.5774778428495
23005,2011-12-25,112.41177862279501,89.92942289823601,134.894134347354
23005,2012-01-01,105.81648887226234,84.65319109780988,126.9797866467148
23005,2012-01-08,98.12119848980002,78.49695879184003,117.74543818776002
23005,2012-01-15,101.3564386939657,81.08515095517257,121.62772643275883
23006,2011-12-25,25.195785037422805,20.156628029938247,30.234942044907363
23006,2012-01-01,24.21265607553217,19.370124860425737,29.055187290638603
23006,2012-01-08,23.953046968716947,19.16243757497356,28.743656362460335
23006,2012-01-15,24.494537484994222,19.59562998799538,29.393444981993063
23007,2011-12-25,7.558690770940127,6.046952616752102,9.070428925128152
23007,2012-01-01,7.312463699197309,5.849970959357847,8.774956439036771
23007,2012-01-08,6.441882496160471,5.153505996928377,7.730258995392564
23007,2012-01-15,6.6625902691186285,5.330072215294903,7.995108322942354
23008,2011-12-18,5.984636015927987,4.78770881274239,7.181563219113584
23008,2011-12-25,6.091696838501562,4.87335747080125,7.310036206201874
23008,2012-01-01,5.83419370466996,4.667354963735968,7.001032445603951
23008,2012-01-08,5.280687325494291,4.224549860395434,6.336824790593149
23009,2011-12-25,3.541025678963797,2.832820543171038,4.249230814756556
23009,2012-01-01,3.3032855163166652,2.642628413053332,3.9639426195799983
23009,2012-01-08,3.0393285625358457,2.4314628500286766,3.647194275043015
23009,2012-01-15,3.106544544645455,2.4852356357163643,3.7278534535745456
23010,2011-12-18,4.901768285609946,3.921414628487957,5.882121942731935
23010,2011-12-25,5.00632878605353,4.005063028842824,6.0075945432642355
23010,2012-01-01,4.823553466828874,3.858842773463099,5.7882641601946485
23010,2012-01-08,4.235502518579905,3.388402014863924,5.082603022295886
23012,2011-12-25,31.470880342440744,25.176704273952595,37.76505641092889
23012,2012-01-01,32.77418948442825,26.2193515875426,39.3290273813139
23012,2012-01-08,30.613968057050215,24.491174445640173,36.736761668460254
23012,2012-01-15,31.542886876285046,25.234309501028036,37.851464251542055
23013,2011-12-25,34.68666324800916,27.74933059840733,41.62399589761099
23013,2012-01-01,32.21652905896661,25.773223247173288,38.65983487075993
23013,2012-01-08,32.21892849089327,25.775142792714618,38.66271418907192
23013,2012-01-15,31.629979159151755,25.303983327321404,37.95597499098211
23014,2011-12-25,20.765619010557558,16.612495208446045,24.91874281266907
23014,2012-01-01,21.589488619427016,17.271590895541614,25.907386343312417
23014,2012-01-08,20.519466807065115,16.415573445652093,24.623360168478136
23014,2012-01-15,21.560139494634164,17.248111595707332,25.872167393560996
23015,2011-12-11,1.9125947040170412,1.530075763213633,2.295113644820449
23015,2011-12-18,1.9787957599098316,1.5830366079278653,2.374554911891798
23015,2011-12-25,2.091666772212192,1.6733334177697536,2.51000012665463
23015,2012-01-01,2.0053386185537967,1.6042708948430375,2.406406342264556
23016,2011-12-25,3.0228409024171254,2.4182727219337004,3.6274090829005505
23016,2012-01-01,2.9918597904089825,2.393487832327186,3.590231748490779
23016,2012-01-08,2.928567515837554,2.3428540126700432,3.514281019005065
23016,2012-01-15,2.9117473259087867,2.3293978607270294,3.494096791090544
23017,2011-12-04,3.253445294430995,2.602756235544796,3.9041343533171937
23017,2011-12-11,3.2250607630438197,2.580048610435056,3.8700729156525835
23017,2011-12-18,3.2759042041689383,2.6207233633351508,3.931085045002726
23017,2011-12-25,3.357019974990558,2.6856159799924466,4.028423969988669
23018,2011-12-04,1.462025849432388,1.1696206795459103,1.7544310193188655
23018,2011-12-11,1.4733868388636748,1.1787094710909398,1.7680642066364098
23018,2011-12-18,1.5729443082079222,1.2583554465663378,1.8875331698495066
23018,2011-12-25,1.5835547005620227,1.2668437604496183,1.9002656406744272
23019,2011-12-25,1.8437624047199155,1.4750099237759324,2.2125148856638983
23019,2012-01-01,1.7697837158495557,1.4158269726796446,2.1237404590194666
23019,2012-01-08,1.6624467950397455,1.3299574360317965,1.9949361540476944
23019,2012-01-15,1.5958758797941524,1.276700703835322,1.9150510557529827
23020,2011-12-25,5.024968683147187,4.01997494651775,6.029962419776624
23020,2012-01-01,4.335435791478733,3.4683486331829863,5.202522949774479
23020,2012-01-08,4.437377102476898,3.5499016819815186,5.324852522972277
23020,2012-01-15,4.336113097721396,3.4688904781771175,5.203335717265675
23021,2011-12-25,4.684768371305772,3.7478146970446176,5.621722045566926
23021,2012-01-01,4.6953220010171925,3.756257600813754,5.634386401220631
23021,2012-01-08,4.606877344221267,3.685501875377014,5.528252813065521
23021,2012-01-15,4.792496712918925,3.83399737033514,5.75099605550271
23022,2011-12-18,22.397435036990125,17.9179480295921,26.87692204438815
23022,2011-12-25,22.746689548813684,18.197351639050947,27.29602745857642
23022,2012-01-01,22.458930789035726,17.96714463122858,26.95071694684287
23022,2012-01-08,21.806740570967598,17.44539245677408,26.168088685161116
23023,2011-12-18,13.158477829890996,10.526782263912798,15.790173395869195
23023,2011-12-25,14.042432884221913,11.233946307377531,16.850919461066294
23023,2012-01-01,13.400731180620111,10.720584944496089,16.080877416744134
23023,2012-01-08,12.317827053229024,9.85426164258322,14.781392463874829
23024,2011-11-27,21.807264509282938,17.44581160742635,26.168717411139525
23024,2011-12-04,21.11265470349187,16.890123762793497,25.335185644190243
23024,2011-12-11,22.66856566167601,18.134852529340808,27.20227879401121
23024,2011-12-18,23.22686088271575,18.581488706172603,27.8722330592589
23025,2011-12-18,12.279580536284687,9.823664429027751,14.735496643541623
23025,2011-12-25,12.795352929709644,10.236282343767716,15.354423515651572
23025,2012-01-01,13.333985146958778,10.667188117567022,16.000782176350533
23025,2012-01-08,13.089358502242307,10.471486801793846,15.707230202690768
23026,2011-12-25,10.736155198601589,8.588924158881271,12.883386238321906
23026,2012-01-01,10.57304290501139,8.458434324009112,12.687651486013667
23026,2012-01-08,9.962786758108399,7.97022940648672,11.955344109730078
23026,2012-01-15,10.377202647424534,8.301762117939628,12.45264317690944
23027,2011-12-18,19.486150463582067,15.588920370865655,23.38338055629848
23027,2011-12-25,17.94357765218563,14.354862121748505,21.532293182622755
23027,2012-01-01,16.957907610629324,13.566326088503459,20.34948913275519
23027,2012-01-08,15.328889299080608,12.263111439264486,18.394667158896727
23028,2011-11-20,17.66270760418529,14.130166083348232,21.195249125022347
23028,2011-11-27,19.75462566325499,15.803700530603994,23.70555079590599
23028,2011-12-04,19.94508267015258,15.956066136122065,23.934099204183095
23028,2011-12-11,21.124700041374563,16.89976003309965,25.349640049649476
23029,2011-12-25,32.78121694119065,26.22497355295252,39.33746032942878
23029,2012-01-01,31.096181569622193,24.876945255697755,37.31541788354663
23029,2012-01-08,32.448556857073136,25.95884548565851,38.938268228487765
23029,2012-01-15,31.818843997736373,25.4550751981891,38.182612797283646
23031,2011-12-25,35.65258550719966,28.52206840575973,42.78310260863959
23031,2012-01-01,34.47179451931791,27.57743561545433,41.366153423181494
23031,2012-01-08,34.474933629844564,27.57994690387565,41.36992035581348
23031,2012-01-15,34.48138751963357,27.58511001570686,41.37766502356028
23032,2011-12-11,39.9970584094258,31.99764672754064,47.996470091310954
23032,2011-12-18,44.81580653675623,35.852645229404985,53.77896784410747
23032,2011-12-25,44.63319709424765,35.70655767539812,53.559836513097174
23032,2012-01-01,46.26166654214458,37.009333233715665,55.5139998505735
23033,2011-12-25,18.134268193194195,14.507414554555357,21.761121831833034
23033,2012-01-01,16.56949980658457,13.255599845267657,19.883399767901484
23033,2012-01-08,15.81419456452777,12.651355651622218,18.977033477433324
23033,2012-01-15,16.20459291756498,12.963674334051985,19.445511501077977
23034,2011-12-25,22.046694497591464,17.63735559807317,26.456033397109756
23034,2012-01-01,21.235215487828302,16.988172390262644,25.48225858539396
23034,2012-01-08,18.133966409520816,14.507173127616653,21.76075969142498
23034,2012-01-15,20.031250734243876,16.025000587395102,24.03750088109265
23035,2011-12-25,67.55985730993841,54.04788584795073,81.07182877192609
23035,2012-01-01,70.62956022902182,56.50364818321746,84.75547227482618
23035,2012-01-08,71.782473101028,57.42597848082241,86.1389677212336
23035,2012-01-15,72.90836265760451,58.32669012608361,87.49003518912541
23036,2011-12-25,11.744702687321634,9.395762149857308,14.09364322478596
23036,2012-01-01,11.420847778522955,9.136678222818365,13.705017334227545
23036,2012-01-08,10.866830306978283,8.693464245582627,13.04019636837394
23036,2012-01-15,11.03375789508469,8.827006316067752,13.240509474101628
23037,2011-12-25,13.849729738780107,11.079783791024086,16.619675686536127
23037,2012-01-01,13.497344738031039,10.797875790424833,16.196813685637245
23037,2012-01-08,12.602950528140385,10.08236042251231,15.12354063376846
23037,2012-01-15,13.458490350959641,10.766792280767714,16.15018842115157
23038,2011-12-18,2.9967139588789506,2.397371167103161,3.5960567506547405
23038,2011-12-25,3.091678130779844,2.4733425046238757,3.7100137569358127
23038,2012-01-01,3.2004935503333507,2.5603948402666807,3.8405922604000207
23038,2012-01-08,3.08164962942817,2.4653197035425363,3.697979555313804
23039,2011-12-18,17.48958352427526,13.99166681942021,20.987500229130312
23039,2011-12-25,17.117261403223438,13.69380912257875,20.540713683868123
23039,2012-01-01,16.645198897366527,13.316159117893221,19.974238676839832
23039,2012-01-08,15.479533800659715,12.383627040527772,18.575440560791655
23040,2011-12-25,8.410196344541852,6.728157075633482,10.092235613450223
23040,2012-01-01,7.305934423353904,5.844747538683123,8.767121308024684
23040,2012-01-08,5.979241637196066,4.783393309756852,7.175089964635279
23040,2012-01-15,5.9760526198435295,4.7808420958748234,7.171263143812236
23041,2011-12-25,6.8387156333462995,5.47097250667704,8.20645876001556
23041,2012-01-01,6.501383933743767,5.201107146995014,7.801660720492521
23041,2012-01-08,6.08237475396379,4.8658998031710325,7.298849704756547
23041,2012-01-15,6.109763981705687,4.88781118536455,7.3317167780468235
23042,2011-12-18,5.523964642772436,4.419171714217948,6.628757571326923
23042,2011-12-25,5.520092344541407,4.416073875633126,6.624110813449688
23042,2012-01-01,5.362484654288968,4.2899877234311745,6.434981585146762
23042,2012-01-08,5.045299252372464,4.036239401897972,6.0543591028469566
23043,2011-12-11,4.407522783073638,3.526018226458911,5.289027339688365
23043,2011-12-18,4.82479724734458,3.859837797875664,5.7897566968134955
23043,2011-12-25,4.8439433273239985,3.8751546618591988,5.812731992788798
23043,2012-01-01,4.571385826697553,3.657108661358043,5.485662992037064
23044,2011-12-18,3.7518068725976796,3.001445498078144,4.502168247117216
23044,2011-12-25,4.207296927586733,3.3658375420693867,5.04875631310408
23044,2012-01-01,3.9472039591769725,3.157763167341578,4.736644751012367
23044,2012-01-08,3.723556435047664,2.9788451480381313,4.468267722057196
23045,2011-12-18,4.566431396810557,3.653145117448446,5.479717676172669
23045,2011-12-25,4.647800003328302,3.718240002662642,5.577360003993962
23045,2012-01-01,4.4514652234814855,3.5611721787851884,5.341758268177783
23045,2012-01-08,4.063170879502749,3.2505367036021995,4.875805055403299
23046,2011-12-18,7.636326410897165,6.109061128717732,9.163591693076597
23046,2011-12-25,7.152128567942779,5.721702854354223,8.582554281531335
23046,2012-01-01,5.923710872772078,4.738968698217663,7.108453047326494
23046,2012-01-08,3.121402078548177,2.4971216628385418,3.7456824942578124
23047,2011-12-11,2.2431568032222344,1.7945254425777877,2.6917881638666814
23047,2011-12-18,2.295259648346758,1.8362077186774066,2.7543115780161096
23047,2011-12-25,2.382126583440956,1.9057012667527649,2.858551900129147
23047,2012-01-01,2.3629374183448655,1.8903499346758925,2.8355249020138387
23048,2011-12-18,13.336059463601371,10.668847570881098,16.003271356321644
23048,2011-12-25,13.219221371556877,10.575377097245502,15.863065645868252
23048,2012-01-01,12.562838258840575,10.050270607072461,15.075405910608689
23048,2012-01-08,10.618989212526825,8.49519137002146,12.74278705503219
23049,2011-12-18,5.600765472975717,4.480612378380574,6.720918567570861
23049,2011-12-25,5.8084593532302895,4.646767482584232,6.970151223876347
23049,2012-01-01,5.900681249083968,4.720544999267175,7.080817498900761
23049,2012-01-08,5.3997134382316085,4.319770750585287,6.47965612587793
23050,2011-12-18,4.885625979846455,3.908500783877164,5.862751175815745
23050,2011-12-25,5.104414473609771,4.0835315788878175,6.125297368331725
23050,2012-01-01,5.332897326892353,4.266317861513882,6.399476792270824
23050,2012-01-08,4.770852576331939,3.8166820610655514,5.7250230915983265
23051,2011-12-18,3.394775644683829,2.7158205157470636,4.0737307736205945
23051,2011-12-25,3.5493984113905075,2.839518729112406,4.259278093668609
23051,2012-01-01,3.591204964739858,2.8729639717918865,4.30944595768783
23051,2012-01-08,3.2385315931069636,2.590825274485571,3.8862379117283563
23052,2011-12-18,4.814050950887636,3.851240760710109,5.776861141065163
23052,2011-12-25,4.854646301731123,3.883717041384899,5.825575562077348
23052,2012-01-01,4.694909449277911,3.7559275594223287,5.633891339133493
23052,2012-01-08,4.327505584116343,3.4620044672930748,5.193006700939612
23053,2011-12-25,3.316503215440577,2.6532025723524617,3.979803858528692
23053,2012-01-01,3.0885239798025874,2.47081918384207,3.7062287757631047
23053,2012-01-08,2.895394987530724,2.316315990024579,3.4744739850368687
23053,2012-01-15,2.911780921437147,2.3294247371497177,3.494137105724576
23054,2011-12-18,3.8306111925429804,3.0644889540343847,4.596733431051576
23054,2011-12-25,3.955648486988596,3.1645187895908773,4.746778184386315
23054,2012-01-01,4.0238665616523175,3.2190932493218543,4.828639873982781
23054,2012-01-08,3.790501495528586,3.032401196422869,4.548601794634303
23055,2011-12-04,34.2935329882255,27.4348263905804,41.152239585870596
23055,2011-12-11,27.994251474246582,22.39540117939727,33.593101769095895
23055,2011-12-18,28.359411598790345,22.687529279032276,34.031293918548414
23055,2011-12-25,28.479413229213208,22.783530583370567,34.175295875055845
23056,2011-12-11,16.912837977547998,13.530270382038399,20.295405573057597
23056,2011-12-18,14.992135225844113,11.993708180675291,17.990562271012934
23056,2011-12-25,14.135916319012903,11.308733055210324,16.963099582815484
23056,2012-01-01,9.409719942785584,7.527775954228467,11.2916639313427
23057,2011-12-04,62.9091368216847,50.32730945734776,75.49096418602163
23057,2011-12-11,55.64720379358879,44.51776303487103,66.77664455230654
23057,2011-12-18,53.01826899115774,42.41461519292619,63.62192278938929
23057,2011-12-25,52.10869053293045,41.68695242634436,62.53042863951654
23058,2011-12-25,40.69394963070453,32.55515970456363,48.83273955684543
23058,2012-01-01,39.11422777530976,31.291382220247808,46.93707333037171
23058,2012-01-08,35.361378812969065,28.289103050375253,42.433654575562876
23058,2012-01-15,35.16097053247122,28.128776425976977,42.19316463896546
23060,2011-12-25,10.04758267512473,8.038066140099785,12.057099210149675
23060,2012-01-01,9.491400757837848,7.593120606270279,11.389680909405417
23060,2012-01-08,9.043381942055515,7.234705553644412,10.852058330466617
23060,2012-01-15,9.02357085125863,7.218856681006904,10.828285021510355
23061,2011-12-25,22.88033039536509,18.304264316292073,27.456396474438105
23061,2012-01-01,22.026398351846407,17.621118681477125,26.43167802221569
23061,2012-01-08,21.345061592529607,17.076049274023685,25.61407391103553
23061,2012-01-15,21.035660090016684,16.82852807201335,25.24279210802002
23064,2011-11-20,44.12823419651275,35.3025873572102,52.9538810358153
23064,2011-11-27,39.194561879161995,31.355649503329598,47.033474254994395
23064,2011-12-04,36.56836907341902,29.254695258735218,43.88204288810282
23064,2011-12-11,34.238494861327396,27.39079588906192,41.08619383359287
23065,2011-11-06,4.490397145493929,3.592317716395143,5.388476574592715
23065,2011-11-13,3.940756141209773,3.152604912967819,4.728907369451727
23065,2011-11-20,3.8873375366275935,3.109870029302075,4.664805043953112
23065,2011-11-27,3.8938726312536835,3.115098105002947,4.67264715750442
23066,2011-10-23,6.139439217901585,4.911551374321268,7.367327061481902
23066,2011-10-30,6.0851093361371635,4.8680874689097315,7.3021312033645955
23066,2011-11-06,6.03922120602624,4.8313769648209925,7.2470654472314875
23066,2011-11-13,5.712078480939065,4.569662784751252,6.8544941771268775
23067,2011-12-25,5.783903386358629,4.627122709086904,6.940684063630354
23067,2012-01-01,5.663484018963363,4.53078721517069,6.796180822756035
23067,2012-01-08,5.3191466519151955,4.255317321532156,6.382975982298235
23067,2012-01-15,5.495983445988127,4.396786756790502,6.595180135185752
23068,2011-12-25,16.902767029324863,13.52221362345989,20.283320435189836
23068,2012-01-01,15.863699751320205,12.690959801056165,19.036439701584246
23068,2012-01-08,14.967512363988638,11.97400989119091,17.961014836786365
23068,2012-01-15,15.13977019197862,12.111816153582897,18.167724230374343
23069,2011-12-18,3.800728454005786,3.040582763204629,4.560874144806943
23069,2011-12-25,3.7467591861017038,2.9974073488813633,4.496111023322045
23069,2012-01-01,4.018882698436071,3.215106158748857,4.822659238123285
23069,2012-01-08,3.7635724926767216,3.0108579941413773,4.516286991212065
23070,2011-12-18,4.863233755909181,3.8905870047273448,5.835880507091017
23070,2011-12-25,5.200088550921992,4.1600708407375935,6.24010626110639
23070,2012-01-01,5.241875062661086,4.193500050128869,6.2902500751933035
23070,2012-01-08,5.233339571565438,4.18667165725235,6.280007485878525
23071,2011-11-13,47.53856035199979,38.03084828159984,57.046272422399745
23071,2011-11-20,44.87328181128256,35.89862544902605,53.84793817353907
23071,2011-11-27,41.40195556126406,33.12156444901125,49.68234667351687
23071,2011-12-04,38.543408485433744,30.834726788346998,46.25209018252049
23072,2011-11-13,55.02017657701938,44.0161412616155,66.02421189242325
23072,2011-11-20,52.37169852100513,41.89735881680411,62.84603822520615
23072,2011-11-27,49.890775185474524,39.912620148379624,59.868930222569425
23072,2011-12-04,48.96846633031896,39.17477306425517,58.76215959638275
23073,2011-12-18,4.911046767430732,3.928837413944586,5.893256120916878
23073,2011-12-25,4.877110864131998,3.9016886913055986,5.852533036958397
23073,2012-01-01,4.601257316949048,3.6810058535592383,5.521508780338857
23073,2012-01-08,4.0924008325648,3.27392066605184,4.91088099907776
23074,2011-12-25,12.712520358373633,10.170016286698907,15.255024430048358
23074,2012-01-01,11.761228956192642,9.408983164954114,14.113474747431171
23074,2012-01-08,11.307487246801367,9.045989797441093,13.56898469616164
23074,2012-01-15,11.35899201771608,9.087193614172865,13.630790421259295
23075,2011-12-25,10.319273848958721,8.255419079166977,12.383128618750465
23075,2012-01-01,9.771846844924854,7.817477475939883,11.726216213909824
23075,2012-01-08,8.944081620968985,7.155265296775188,10.732897945162781
23075,2012-01-15,9.152360720096246,7.321888576076997,10.982832864115494
23076,2011-12-25,178.1634216639099,142.53073733112794,213.79610599669186
23076,2012-01-01,176.96484917757192,141.57187934205754,212.3578190130863
23076,2012-01-08,172.83013318216865,138.26410654573493,207.39615981860237
23076,2012-01-15,174.10014300328015,139.28011440262412,208.92017160393618
23077,2011-12-25,309.5514837389178,247.64118699113425,371.46178048670134
23077,2012-01-01,310.65486650456256,248.52389320365006,372.78583980547506
23077,2012-01-08,298.0123870222393,238.40990961779144,357.6148644266871
23077,2012-01-15,294.78835439864,235.83068351891202,353.746025278368
23078,2011-12-25,129.84544498477342,103.87635598781874,155.8145339817281
23078,2012-01-01,133.50350453843996,106.80280363075197,160.20420544612793
23078,2012-01-08,121.70707073322473,97.36565658657979,146.04848487986968
23078,2012-01-15,123.84984860964516,99.07987888771613,148.61981833157418
23079,2011-12-25,7.260626449518573,5.808501159614859,8.712751739422288
23079,2012-01-01,6.836791196043885,5.469432956835108,8.204149435252662
23079,2012-01-08,6.352760819262768,5.082208655410215,7.623312983115321
23079,2012-01-15,6.4772296226685295,5.181783698134824,7.772675547202235
23080,2011-12-25,67.62000058838025,54.096000470704205,81.1440007060563
23080,2012-01-01,58.39411617757222,46.71529294205778,70.07293941308666
23080,2012-01-08,55.41284321788429,44.33027457430743,66.49541186146114
23080,2012-01-15,57.03441068178033,45.62752854542427,68.44129281813639
23081,2011-12-25,17.509210648000867,14.007368518400694,21.01105277760104
23081,2012-01-01,16.661979120229255,13.329583296183404,19.994374944275105
23081,2012-01-08,15.343476934908638,12.274781547926912,18.412172321890367
23081,2012-01-15,14.980121452441141,11.984097161952914,17.97614574292937
23082,2011-12-25,85.01607536722281,68.01286029377825,102.01929044066738
23082,2012-01-01,82.80305027716503,66.24244022173202,99.36366033259803
23082,2012-01-08,79.7712183750906,63.81697470007248,95.72546205010872
23082,2012-01-15,79.5631323546844,63.65050588374752,95.47575882562127
23083,2011-12-25,74.99268999702284,59.994151997618275,89.9912279964274
23083,2012-01-01,72.9344270497614,58.34754163980912,87.52131245971367
23083,2012-01-08,69.42249564300263,55.53799651440211,83.30699477160316
23083,2012-01-15,69.76217717501882,55.809741740015056,83.71461261002258
23084,2011-12-25,2017.137003189363,1613.7096025514904,2420.5644038272353
23084,2012-01-01,1899.111860002668,1519.2894880021345,2278.9342320032015
23084,2012-01-08,1744.4121587351651,1395.529726988132,2093.294590482198
23084,2012-01-15,1765.53698570906,1412.4295885672482,2118.644382850872
23085,2011-12-25,14.527268970758053,11.621815176606443,17.432722764909663
23085,2012-01-01,13.973874046247445,11.179099236997956,16.768648855496934
23085,2012-01-08,12.420426804512468,9.936341443609976,14.90451216541496
23085,2012-01-15,12.513450846430057,10.010760677144047,15.016141015716068
23086,2011-12-18,38.226297133143916,30.581037706515133,45.8715565597727
23086,2011-12-25,37.29185892861942,29.833487142895535,44.7502307143433
23086,2012-01-01,34.93108946410736,27.944871571285887,41.91730735692883
23086,2012-01-08,30.997115188422036,24.797692150737632,37.19653822610644
23087,2011-12-11,23.77847509732656,19.02278007786125,28.53417011679187
23087,2011-12-18,24.10607492140351,19.28485993712281,28.927289905684212
23087,2011-12-25,24.35006519338603,19.480052154708826,29.220078232063234
23087,2012-01-01,23.92916482927125,19.143331863417,28.7149977951255
23088,2011-12-25,16.1594945369902,12.92759562959216,19.39139344438824
23088,2012-01-01,15.337993912921139,12.270395130336912,18.405592695505366
23088,2012-01-08,14.428993381329587,11.54319470506367,17.314792057595504
23088,2012-01-15,14.823716001975747,11.858972801580599,17.788459202370895
23089,2011-12-25,51.25745954585486,41.00596763668389,61.50895145502582
23089,2012-01-01,47.55788051889088,38.04630441511271,57.06945662266906
23089,2012-01-08,41.7515726202635,33.4012580962108,50.1018871443162
23089,2012-01-15,41.59372884745238,33.274983077961906,49.91247461694286
23090,2011-12-25,131.21944368781544,104.97555495025236,157.46333242537852
23090,2012-01-01,125.59453580734146,100.47562864587317,150.71344296880974
23090,2012-01-08,123.36956502674815,98.69565202139853,148.04347803209777
23090,2012-01-15,124.14198414551464,99.31358731641171,148.97038097461757
23091,2011-11-27,6.913203178657991,5.530562542926393,8.295843814389588
23091,2011-12-04,6.50784428134286,5.206275425074288,7.809413137611431
23091,2011-12-11,6.953883148830911,5.563106519064729,8.344659778597093
23091,2011-12-18,7.014150977762624,5.6113207822100994,8.416981173315149
23092,2011-12-25,11.309130174494666,9.047304139595733,13.570956209393598
23092,2012-01-01,9.952365077670304,7.9618920621362435,11.942838093204365
23092,2012-01-08,8.86795369260033,7.094362954080265,10.641544431120396
23092,2012-01-15,8.861247931657983,7.088998345326387,10.63349751798958
23093,2011-12-18,17.400256153929234,13.920204923143388,20.88030738471508
23093,2011-12-25,17.491396573475036,13.99311725878003,20.989675888170044
23093,2012-01-01,16.147767295157188,12.918213836125751,19.377320754188624
23093,2012-01-08,14.53354374750106,11.626834998000849,17.44025249700127
23094,2011-12-04,3.412192662475697,2.7297541299805577,4.0946311949708365
23094,2011-12-11,3.4259171412840135,2.740733713027211,4.111100569540816
23094,2011-12-18,3.432827711024078,2.7462621688192623,4.1193932532288935
